time,x,y,persistence,emd_match_next
1,106.0,184.0,11.0,2168
1,88.0,188.0,20.0,2329
1,76.0,191.0,33.0,2683
1,135.0,199.0,3.0,922
1,249.0,204.0,6.0,2339
1,248.0,207.0,17.0,2863
1,191.0,210.0,33.0,2914
1,133.0,213.0,33.0,2071
1,159.0,213.0,3.0,2896
1,44.0,227.0,1.0,2712
1,224.0,231.0,6.0,2473
1,99.0,233.0,33.0,1762
1,197.0,241.0,6.0,2878
1,199.0,239.0,33.0,2911
1,180.0,242.0,15.0,2352
1,176.0,250.0,33.0,2701
1,129.0,252.0,33.0,1775
1,124.0,47.0,4.0,2736
1,106.0,46.0,4.0,2486
1,165.0,85.0,32.0,2628
1,246.0,158.0,5.0,2550
1,206.0,168.0,20.0,1397
1,97.0,186.0,32.0,1909
1,214.0,193.0,5.0,2331
1,201.0,197.0,3.0,1456
1,197.0,199.0,3.0,2809
1,180.0,203.0,32.0,1921
1,198.0,204.0,32.0,2763
1,239.0,205.0,12.0,2272
1,249.0,212.0,3.0,2610
1,245.0,220.0,3.0,2710
1,178.0,226.0,29.0,1764
1,230.0,229.0,8.0,2662
1,156.0,230.0,4.0,2348
1,226.0,230.0,19.0,2750
1,202.0,232.0,2.0,2571
1,234.0,237.0,18.0,2768
1,159.0,239.0,5.0,2526
1,188.0,252.0,5.0,2532
1,97.0,55.0,2.0,2428
1,55.0,73.0,31.0,2585
1,32.0,139.0,17.0,797
1,119.0,172.0,31.0,1899
1,20.0,189.0,11.0,897
1,80.0,190.0,31.0,1728
1,7.0,201.0,7.0,2457
1,145.0,201.0,8.0,2182
1,236.0,207.0,10.0,2648
1,160.0,208.0,9.0,2799
1,224.0,210.0,1.0,2342
1,211.0,225.0,3.0,2659
1,145.0,227.0,19.0,2414
1,115.0,230.0,10.0,2076
1,206.0,236.0,31.0,2892
1,44.0,239.0,31.0,2574
1,112.0,243.0,31.0,2699
1,156.0,241.0,1.0,2842
1,158.0,243.0,10.0,1768
1,131.0,253.0,2.0,2668
1,198.0,45.0,2.0,398
1,244.0,145.0,7.0,1357
1,86.0,188.0,16.0,2399
1,238.0,189.0,3.0,2510
1,240.0,225.0,5.0,2889
1,141.0,225.0,6.0,2731
1,239.0,227.0,6.0,2821
1,253.0,241.0,4.0,2733
1,178.0,243.0,16.0,2827
1,78.0,246.0,2.0,2844
1,70.0,249.0,30.0,2481
1,104.0,52.0,29.0,479
1,170.0,173.0,6.0,2397
1,234.0,175.0,6.0,2708
1,73.0,192.0,29.0,2876
1,202.0,198.0,28.0,2267
1,178.0,202.0,6.0,2797
1,194.0,206.0,7.0,2811
1,248.0,223.0,11.0,2747
1,177.0,222.0,3.0,2474
1,49.0,223.0,29.0,938
1,92.0,232.0,3.0,2752
1,249.0,239.0,18.0,2825
1,247.0,243.0,13.0,2528
1,182.0,74.0,8.0,1204
1,31.0,147.0,4.0,1367
1,9.0,148.0,5.0,803
1,7.0,150.0,28.0,2793
1,28.0,156.0,22.0,2320
1,119.0,167.0,26.0,1390
1,172.0,173.0,2.0,2325
1,169.0,175.0,4.0,2849
1,232.0,176.0,3.0,1351
1,251.0,180.0,1.0,1430
1,250.0,179.0,3.0,2721
1,23.0,190.0,28.0,161
1,14.0,195.0,28.0,2682
1,140.0,212.0,27.0,2186
1,138.0,212.0,24.0,2650
1,131.0,217.0,2.0,1492
1,217.0,228.0,11.0,2749
1,151.0,229.0,27.0,2895
1,224.0,240.0,18.0,2866
1,160.0,241.0,7.0,1507
1,23.0,249.0,28.0,2084
1,178.0,249.0,19.0,2576
1,177.0,248.0,28.0,2790
1,67.0,250.0,28.0,2735
1,222.0,165.0,1.0,854
1,203.0,173.0,7.0,1900
1,238.0,171.0,5.0,862
1,181.0,178.0,1.0,2046
1,249.0,181.0,2.0,2602
1,139.0,192.0,27.0,1452
1,68.0,194.0,27.0,2055
1,199.0,200.0,9.0,2808
1,231.0,204.0,8.0,2337
1,216.0,226.0,3.0,2472
1,198.0,233.0,17.0,2908
1,254.0,238.0,5.0,2885
1,58.0,20.0,11.0,297
1,162.0,87.0,13.0,2628
1,142.0,187.0,26.0,2777
1,158.0,199.0,10.0,2180
1,203.0,200.0,22.0,2266
1,200.0,209.0,1.0,1743
1,199.0,231.0,2.0,2751
1,240.0,236.0,1.0,2475
1,126.0,46.0,4.0,1108
1,28.0,112.0,25.0,2589
1,207.0,141.0,2.0,828
1,206.0,144.0,4.0,815
1,219.0,182.0,7.0,2761
1,201.0,201.0,3.0,2459
1,169.0,211.0,8.0,2069
1,94.0,234.0,25.0,2351
1,193.0,237.0,25.0,2903
1,225.0,27.0,11.0,382
1,173.0,180.0,12.0,1410
1,199.0,208.0,11.0,2688
1,94.0,232.0,24.0,1500
1,208.0,235.0,24.0,2572
1,137.0,237.0,6.0,2080
1,117.0,243.0,24.0,1514
1,20.0,192.0,23.0,2850
1,121.0,203.0,17.0,2864
1,185.0,220.0,11.0,1465
1,77.0,230.0,1.0,1756
1,237.0,237.0,4.0,2815
1,46.0,85.0,22.0,2873
1,190.0,215.0,22.0,2617
1,246.0,221.0,11.0,2800
1,64.0,252.0,22.0,2879
1,83.0,189.0,21.0,2402
1,122.0,204.0,8.0,2780
1,124.0,204.0,10.0,931
1,200.0,206.0,18.0,2271
1,117.0,221.0,14.0,2190
1,173.0,223.0,8.0,1757
1,138.0,225.0,21.0,2783
1,93.0,236.0,10.0,1940
1,251.0,238.0,4.0,2714
1,236.0,239.0,5.0,2834
1,240.0,241.0,5.0,2770
1,83.0,249.0,21.0,2844
1,229.0,254.0,1.0,2579
1,169.0,79.0,20.0,2539
1,168.0,81.0,20.0,59
1,192.0,213.0,14.0,1926
1,204.0,237.0,20.0,2824
1,201.0,234.0,19.0,2661
1,195.0,237.0,20.0,2859
1,52.0,75.0,7.0,2805
1,51.0,78.0,19.0,2773
1,206.0,163.0,1.0,140
1,212.0,228.0,17.0,2655
1,145.0,231.0,16.0,2814
1,193.0,233.0,5.0,2753
1,75.0,249.0,19.0,2530
1,51.0,80.0,1.0,2773
1,152.0,187.0,17.0,1436
1,213.0,232.0,18.0,2470
1,108.0,180.0,12.0,2450
1,200.0,204.0,6.0,2514
1,53.0,213.0,14.0,2881
1,254.0,232.0,2.0,2822
1,91.0,235.0,17.0,2823
1,236.0,241.0,17.0,2867
1,236.0,243.0,6.0,2614
1,141.0,244.0,17.0,1517
1,159.0,200.0,15.0,2177
1,101.0,210.0,16.0,1470
1,193.0,235.0,14.0,2877
1,123.0,202.0,2.0,2807
1,111.0,240.0,14.0,972
1,173.0,252.0,14.0,2092
1,175.0,224.0,5.0,2696
1,165.0,227.0,13.0,1936
1,147.0,215.0,12.0,2781
1,149.0,231.0,12.0,2784
1,211.0,231.0,10.0,2890
1,204.0,235.0,10.0,2661
1,117.0,240.0,10.0,969
1,181.0,246.0,10.0,1938
1,88.0,236.0,9.0,2902
1,113.0,239.0,7.0,1766
1,174.0,246.0,8.0,2803
1,61.0,204.0,8.0,2887
1,110.0,242.0,2.0,2202
1,118.0,246.0,8.0,980
1,163.0,212.0,7.0,2568
1,242.0,227.0,7.0,2766
1,58.0,254.0,7.0,2846
1,156.0,184.0,6.0,2603
1,190.0,237.0,5.0,2865
1,198.0,202.0,4.0,2779
1,171.0,254.0,4.0,1779
1,154.0,184.0,3.0,2922
1,145.0,186.0,3.0,2558
1,190.0,239.0,3.0,2903
1,132.0,254.0,3.0,1951
1,160.0,202.0,1.0,2065
2,73.0,2.0,3.0,200
2,57.0,2.0,2.0,197
2,109.0,3.0,1.0,9
2,111.0,3.0,2.0,9
2,140.0,3.0,1.0,951
2,131.0,4.0,1.0,215
2,98.0,5.0,2.0,950
2,115.0,5.0,2.0,213
2,143.0,5.0,1.0,952
2,218.0,5.0,1.0,195
2,56.0,6.0,1.0,949
2,135.0,6.0,2.0,225
2,95.0,7.0,5.0,208
2,114.0,9.0,2.0,14
2,11.0,10.0,2.0,257
2,109.0,9.0,2.0,12
2,131.0,9.0,2.0,1440
2,153.0,9.0,3.0,228
2,87.0,11.0,2.0,11
2,99.0,10.0,7.0,18
2,177.0,9.0,5.0,233
2,105.0,11.0,2.0,13
2,50.0,13.0,2.0,990
2,111.0,14.0,4.0,985
2,203.0,15.0,2.0,2321
2,143.0,16.0,2.0,274
2,90.0,18.0,2.0,23
2,107.0,20.0,4.0,998
2,94.0,17.0,11.0,281
2,107.0,24.0,2.0,999
2,91.0,23.0,9.0,317
2,127.0,24.0,4.0,25
2,79.0,26.0,2.0,337
2,118.0,27.0,2.0,321
2,151.0,28.0,2.0,342
2,6.0,34.0,6.0,1012
2,88.0,33.0,7.0,347
2,137.0,37.0,2.0,351
2,17.0,41.0,2.0,385
2,155.0,44.0,3.0,397
2,57.0,30.0,29.0,1013
2,217.0,49.0,8.0,1474
2,10.0,53.0,50.0,1871
2,38.0,57.0,15.0,1089
2,198.0,59.0,3.0,449
2,41.0,61.0,1.0,1102
2,210.0,65.0,1.0,492
2,15.0,64.0,4.0,508
2,51.0,64.0,29.0,1112
2,230.0,68.0,1.0,500
2,21.0,72.0,1.0,501
2,17.0,72.0,37.0,1121
2,38.0,77.0,1.0,516
2,32.0,78.0,2.0,1878
2,39.0,78.0,1.0,1718
2,57.0,80.0,2.0,69
2,3.0,83.0,2.0,1508
2,14.0,82.0,50.0,71
2,111.0,88.0,2.0,1996
2,172.0,88.0,1.0,559
2,208.0,88.0,1.0,578
2,8.0,89.0,3.0,1995
2,9.0,90.0,1.0,1194
2,173.0,91.0,4.0,1520
2,144.0,93.0,2.0,1202
2,190.0,94.0,2.0,1193
2,205.0,95.0,2.0,590
2,45.0,95.0,4.0,1223
2,188.0,97.0,1.0,612
2,109.0,94.0,14.0,1895
2,94.0,99.0,2.0,1210
2,170.0,99.0,2.0,610
2,99.0,101.0,2.0,94
2,173.0,100.0,2.0,614
2,140.0,103.0,2.0,1535
2,169.0,103.0,2.0,86
2,137.0,102.0,3.0,1215
2,164.0,104.0,2.0,87
2,132.0,105.0,2.0,613
2,167.0,106.0,1.0,618
2,19.0,105.0,15.0,1226
2,169.0,107.0,1.0,643
2,138.0,109.0,2.0,2626
2,249.0,109.0,1.0,2278
2,32.0,111.0,2.0,1757
2,167.0,111.0,2.0,2277
2,148.0,112.0,2.0,653
2,195.0,113.0,2.0,675
2,82.0,114.0,1.0,672
2,95.0,107.0,50.0,1906
2,122.0,104.0,28.0,636
2,114.0,115.0,2.0,97
2,119.0,115.0,2.0,98
2,132.0,110.0,7.0,1240
2,71.0,105.0,38.0,635
2,147.0,117.0,2.0,674
2,56.0,116.0,27.0,723
2,72.0,120.0,1.0,698
2,73.0,121.0,2.0,108
2,49.0,121.0,15.0,119
2,74.0,123.0,1.0,1264
2,88.0,121.0,5.0,105
2,104.0,120.0,24.0,1560
2,157.0,124.0,1.0,2334
2,199.0,126.0,1.0,1255
2,143.0,127.0,2.0,111
2,146.0,127.0,2.0,110
2,153.0,128.0,2.0,116
2,159.0,128.0,1.0,1275
2,142.0,129.0,2.0,118
2,60.0,129.0,2.0,129
2,44.0,132.0,2.0,744
2,95.0,127.0,20.0,109
2,202.0,133.0,1.0,774
2,72.0,129.0,11.0,123
2,107.0,132.0,3.0,125
2,117.0,134.0,2.0,738
2,120.0,136.0,1.0,733
2,38.0,137.0,1.0,1295
2,116.0,137.0,2.0,134
2,124.0,136.0,3.0,1766
2,5.0,138.0,1.0,144
2,84.0,134.0,36.0,2391
2,124.0,139.0,1.0,131
2,155.0,139.0,2.0,759
2,157.0,140.0,1.0,135
2,97.0,138.0,25.0,136
2,149.0,143.0,1.0,770
2,167.0,143.0,1.0,1294
2,53.0,150.0,1.0,1300
2,89.0,150.0,1.0,140
2,92.0,151.0,1.0,765
2,90.0,153.0,2.0,142
2,103.0,150.0,25.0,2022
2,96.0,155.0,1.0,143
2,33.0,156.0,3.0,141
2,54.0,142.0,50.0,1297
2,64.0,160.0,1.0,778
2,169.0,154.0,38.0,790
2,226.0,161.0,1.0,1319
2,211.0,163.0,1.0,792
2,87.0,156.0,6.0,1312
2,226.0,164.0,1.0,1319
2,59.0,165.0,1.0,1606
2,64.0,166.0,1.0,151
2,90.0,168.0,1.0,149
2,101.0,169.0,1.0,1801
2,159.0,164.0,24.0,809
2,225.0,170.0,2.0,2672
2,71.0,170.0,23.0,811
2,53.0,174.0,18.0,152
2,149.0,177.0,2.0,153
2,23.0,157.0,50.0,1602
2,6.0,181.0,1.0,1335
2,81.0,181.0,1.0,2138
2,30.0,183.0,1.0,161
2,119.0,182.0,2.0,839
2,123.0,183.0,2.0,832
2,31.0,184.0,2.0,161
2,45.0,184.0,3.0,860
2,120.0,185.0,1.0,849
2,26.0,187.0,1.0,160
2,46.0,189.0,1.0,1820
2,30.0,190.0,1.0,888
2,34.0,188.0,15.0,1629
2,19.0,198.0,1.0,875
2,95.0,198.0,2.0,1637
2,19.0,205.0,1.0,172
2,16.0,207.0,1.0,171
2,67.0,209.0,2.0,167
2,106.0,209.0,3.0,168
2,61.0,212.0,1.0,890
2,4.0,213.0,1.0,900
2,18.0,216.0,11.0,901
2,54.0,217.0,1.0,902
2,38.0,218.0,1.0,1958
2,12.0,219.0,1.0,174
2,13.0,221.0,2.0,178
2,84.0,204.0,50.0,2461
2,69.0,226.0,2.0,913
2,26.0,229.0,2.0,177
2,1.0,234.0,1.0,181
2,23.0,233.0,4.0,179
2,54.0,234.0,11.0,180
2,64.0,236.0,3.0,927
2,69.0,236.0,1.0,1968
2,16.0,236.0,3.0,185
2,27.0,239.0,2.0,186
2,24.0,240.0,3.0,921
2,70.0,240.0,2.0,1968
2,54.0,245.0,1.0,933
2,35.0,253.0,1.0,937
2,4.0,254.0,1.0,2562
2,103.0,4.0,3.0,6
2,126.0,1.0,1.0,0
2,54.0,1.0,1.0,196
2,83.0,2.0,5.0,212
2,98.0,1.0,2.0,8
2,172.0,2.0,1.0,946
2,181.0,9.0,2.0,221
2,74.0,19.0,35.0,280
2,160.0,1.0,1.0,216
2,183.0,1.0,1.0,202
2,205.0,4.0,10.0,203
2,60.0,3.0,1.0,2166
2,158.0,2.0,1.0,201
2,40.0,3.0,1.0,207
2,88.0,3.0,2.0,943
2,120.0,4.0,1.0,214
2,147.0,5.0,1.0,1682
2,158.0,5.0,1.0,1433
2,235.0,3.0,4.0,947
2,239.0,2.0,13.0,217
2,246.0,3.0,2.0,1429
2,42.0,6.0,15.0,962
2,190.0,4.0,1.0,1428
2,25.0,5.0,2.0,206
2,172.0,5.0,1.0,248
2,181.0,5.0,2.0,1434
2,191.0,16.0,15.0,2169
2,204.0,8.0,2.0,205
2,53.0,9.0,2.0,211
2,76.0,8.0,23.0,960
2,207.0,6.0,1.0,957
2,2.0,9.0,1.0,963
2,3.0,7.0,1.0,1435
2,14.0,7.0,3.0,955
2,27.0,7.0,1.0,1683
2,52.0,6.0,5.0,3
2,89.0,6.0,6.0,224
2,117.0,8.0,1.0,15
2,170.0,7.0,1.0,220
2,181.0,7.0,2.0,191
2,16.0,8.0,1.0,236
2,70.0,7.0,6.0,190
2,146.0,8.0,2.0,232
2,169.0,9.0,1.0,968
2,171.0,8.0,4.0,966
2,230.0,8.0,6.0,234
2,174.0,9.0,1.0,969
2,191.0,9.0,3.0,229
2,236.0,6.0,4.0,230
2,234.0,11.0,1.0,250
2,23.0,10.0,9.0,1439
2,58.0,10.0,1.0,1853
2,85.0,8.0,8.0,231
2,225.0,10.0,2.0,7
2,232.0,10.0,1.0,247
2,47.0,8.0,22.0,962
2,55.0,11.0,2.0,1441
2,212.0,10.0,7.0,22
2,21.0,13.0,2.0,204
2,90.0,13.0,4.0,16
2,145.0,13.0,1.0,227
2,158.0,14.0,16.0,10
2,165.0,12.0,4.0,239
2,16.0,13.0,36.0,17
2,6.0,14.0,2.0,977
2,28.0,12.0,19.0,237
2,34.0,15.0,4.0,252
2,38.0,13.0,10.0,251
2,71.0,13.0,12.0,198
2,87.0,13.0,2.0,20
2,169.0,13.0,4.0,243
2,202.0,14.0,1.0,953
2,207.0,15.0,1.0,253
2,229.0,13.0,2.0,249
2,246.0,15.0,3.0,989
2,19.0,17.0,15.0,981
2,29.0,25.0,13.0,1002
2,103.0,15.0,2.0,21
2,135.0,15.0,10.0,1443
2,132.0,15.0,3.0,980
2,187.0,17.0,1.0,223
2,84.0,16.0,4.0,19
2,150.0,15.0,3.0,1857
2,224.0,16.0,1.0,975
2,38.0,18.0,5.0,279
2,54.0,17.0,1.0,2260
2,79.0,12.0,7.0,19
2,118.0,18.0,2.0,1685
2,146.0,21.0,12.0,995
2,180.0,14.0,25.0,1855
2,253.0,14.0,21.0,271
2,19.0,22.0,4.0,1446
2,26.0,19.0,4.0,277
2,44.0,17.0,3.0,238
2,38.0,21.0,2.0,992
2,76.0,18.0,1.0,262
2,98.0,20.0,5.0,28
2,104.0,17.0,4.0,282
2,129.0,16.0,7.0,264
2,129.0,20.0,1.0,283
2,176.0,17.0,11.0,275
2,86.0,18.0,4.0,298
2,171.0,17.0,9.0,986
2,31.0,20.0,5.0,294
2,66.0,23.0,11.0,30
2,78.0,21.0,5.0,1000
2,76.0,20.0,1.0,286
2,161.0,20.0,5.0,260
2,4.0,21.0,2.0,1686
2,10.0,21.0,6.0,293
2,102.0,21.0,4.0,272
2,199.0,17.0,32.0,301
2,209.0,20.0,49.0,303
2,70.0,24.0,10.0,290
2,158.0,23.0,3.0,24
2,161.0,22.0,1.0,268
2,175.0,22.0,11.0,300
2,247.0,21.0,10.0,285
2,230.0,25.0,2.0,1691
2,240.0,23.0,7.0,310
2,37.0,25.0,1.0,295
2,140.0,24.0,9.0,305
2,155.0,23.0,19.0,306
2,169.0,24.0,2.0,2172
2,184.0,23.0,23.0,2076
2,54.0,26.0,2.0,316
2,73.0,25.0,1.0,31
2,106.0,28.0,25.0,226
2,190.0,24.0,13.0,309
2,221.0,24.0,8.0,318
2,243.0,24.0,3.0,287
2,6.0,24.0,24.0,997
2,104.0,26.0,1.0,2379
2,121.0,26.0,4.0,322
2,125.0,26.0,2.0,312
2,137.0,27.0,4.0,291
2,236.0,27.0,1.0,2175
2,12.0,27.0,2.0,315
2,74.0,27.0,7.0,327
2,130.0,27.0,1.0,336
2,134.0,29.0,2.0,323
2,204.0,25.0,49.0,192
2,218.0,17.0,49.0,302
2,219.0,29.0,1.0,330
2,65.0,28.0,3.0,35
2,66.0,31.0,3.0,1456
2,123.0,28.0,1.0,36
2,134.0,26.0,10.0,299
2,244.0,28.0,2.0,2079
2,25.0,39.0,49.0,1043
2,90.0,30.0,1.0,1693
2,125.0,29.0,4.0,335
2,186.0,29.0,1.0,309
2,215.0,28.0,15.0,341
2,254.0,31.0,1.0,1010
2,68.0,30.0,3.0,327
2,100.0,28.0,14.0,320
2,172.0,27.0,28.0,2380
2,165.0,27.0,28.0,1978
2,178.0,28.0,49.0,33
2,58.0,37.0,22.0,1053
2,77.0,30.0,7.0,34
2,109.0,32.0,4.0,1023
2,165.0,32.0,5.0,1864
2,251.0,31.0,6.0,345
2,15.0,30.0,41.0,276
2,31.0,32.0,1.0,331
2,34.0,32.0,3.0,1006
2,84.0,31.0,33.0,1461
2,126.0,32.0,1.0,1009
2,168.0,36.0,3.0,1457
2,191.0,33.0,49.0,1016
2,234.0,31.0,2.0,1028
2,196.0,33.0,11.0,364
2,200.0,33.0,5.0,40
2,14.0,34.0,2.0,38
2,58.0,34.0,2.0,1030
2,74.0,34.0,1.0,353
2,77.0,33.0,3.0,43
2,129.0,35.0,1.0,1459
2,247.0,31.0,15.0,350
2,16.0,35.0,1.0,355
2,52.0,35.0,2.0,358
2,106.0,35.0,1.0,338
2,191.0,37.0,2.0,1014
2,100.0,34.0,6.0,368
2,116.0,35.0,14.0,1980
2,159.0,35.0,17.0,352
2,205.0,35.0,20.0,360
2,225.0,26.0,36.0,329
2,233.0,36.0,1.0,1869
2,43.0,39.0,5.0,1040
2,106.0,37.0,1.0,1050
2,134.0,39.0,5.0,42
2,142.0,30.0,30.0,1694
2,140.0,37.0,1.0,342
2,167.0,41.0,31.0,1052
2,161.0,38.0,2.0,1699
2,202.0,37.0,7.0,1025
2,246.0,37.0,3.0,383
2,47.0,38.0,6.0,361
2,211.0,37.0,31.0,354
2,231.0,38.0,2.0,390
2,48.0,40.0,1.0,373
2,124.0,39.0,8.0,377
2,201.0,50.0,19.0,432
2,249.0,39.0,2.0,401
2,100.0,39.0,6.0,1698
2,156.0,38.0,10.0,362
2,207.0,38.0,7.0,372
2,220.0,40.0,3.0,382
2,240.0,36.0,25.0,374
2,95.0,41.0,2.0,2083
2,91.0,50.0,49.0,427
2,99.0,43.0,1.0,2637
2,108.0,39.0,41.0,2178
2,120.0,40.0,9.0,377
2,186.0,41.0,18.0,1057
2,244.0,39.0,2.0,1042
2,15.0,43.0,1.0,1032
2,49.0,45.0,8.0,359
2,81.0,42.0,3.0,392
2,129.0,41.0,33.0,1055
2,136.0,44.0,1.0,1051
2,213.0,42.0,13.0,1701
2,216.0,42.0,5.0,400
2,250.0,42.0,1.0,402
2,27.0,65.0,38.0,55
2,180.0,43.0,1.0,381
2,202.0,44.0,5.0,1066
2,209.0,42.0,5.0,399
2,250.0,35.0,11.0,375
2,13.0,45.0,1.0,1067
2,17.0,44.0,1.0,385
2,117.0,44.0,4.0,393
2,159.0,45.0,7.0,415
2,221.0,44.0,1.0,1473
2,233.0,46.0,2.0,416
2,238.0,44.0,5.0,1486
2,15.0,45.0,1.0,1472
2,71.0,35.0,32.0,2325
2,91.0,45.0,2.0,396
2,152.0,35.0,33.0,1462
2,151.0,44.0,13.0,44
2,161.0,48.0,2.0,1056
2,231.0,46.0,1.0,413
2,241.0,46.0,3.0,414
2,243.0,45.0,1.0,424
2,163.0,47.0,1.0,2532
2,238.0,50.0,2.0,433
2,131.0,47.0,17.0,369
2,141.0,47.0,2.0,1071
2,177.0,47.0,49.0,1700
2,213.0,47.0,7.0,46
2,238.0,46.0,2.0,406
2,5.0,49.0,2.0,1081
2,65.0,49.0,4.0,1068
2,68.0,56.0,21.0,2568
2,78.0,53.0,4.0,444
2,126.0,45.0,49.0,418
2,246.0,47.0,5.0,1476
2,51.0,50.0,1.0,425
2,148.0,51.0,1.0,1076
2,65.0,51.0,2.0,1085
2,190.0,42.0,15.0,2085
2,202.0,55.0,13.0,1083
2,253.0,46.0,20.0,1080
2,53.0,54.0,13.0,2089
2,58.0,52.0,16.0,437
2,139.0,52.0,1.0,430
2,144.0,50.0,49.0,1873
2,95.0,53.0,1.0,2601
2,167.0,52.0,27.0,2434
2,230.0,52.0,3.0,452
2,236.0,56.0,9.0,1486
2,28.0,53.0,12.0,435
2,49.0,54.0,1.0,51
2,111.0,54.0,1.0,2668
2,127.0,55.0,1.0,1479
2,182.0,54.0,13.0,1095
2,215.0,54.0,2.0,1079
2,55.0,57.0,6.0,50
2,62.0,56.0,19.0,1483
2,122.0,55.0,1.0,2090
2,86.0,56.0,1.0,444
2,100.0,57.0,1.0,1983
2,104.0,55.0,2.0,1478
2,125.0,52.0,16.0,447
2,159.0,56.0,1.0,1092
2,162.0,54.0,4.0,1480
2,204.0,57.0,1.0,1098
2,212.0,55.0,6.0,440
2,240.0,29.0,16.0,1017
2,244.0,56.0,3.0,442
2,53.0,58.0,2.0,443
2,75.0,56.0,8.0,48
2,227.0,58.0,16.0,477
2,104.0,59.0,1.0,1706
2,156.0,51.0,25.0,1078
2,196.0,47.0,28.0,389
2,198.0,65.0,16.0,324
2,240.0,58.0,1.0,479
2,77.0,58.0,2.0,454
2,177.0,60.0,1.0,460
2,195.0,57.0,15.0,448
2,252.0,59.0,2.0,487
2,47.0,60.0,5.0,1103
2,95.0,61.0,1.0,470
2,98.0,62.0,1.0,499
2,118.0,60.0,1.0,462
2,212.0,61.0,1.0,1487
2,238.0,60.0,2.0,478
2,16.0,62.0,1.0,54
2,92.0,62.0,1.0,470
2,12.0,64.0,1.0,53
2,240.0,63.0,1.0,482
2,65.0,64.0,1.0,1106
2,116.0,64.0,4.0,488
2,134.0,51.0,49.0,1087
2,192.0,62.0,29.0,52
2,248.0,64.0,11.0,1111
2,131.0,65.0,3.0,522
2,152.0,60.0,8.0,464
2,170.0,62.0,49.0,1105
2,32.0,66.0,1.0,56
2,23.0,69.0,1.0,493
2,36.0,67.0,2.0,1495
2,141.0,68.0,1.0,528
2,149.0,68.0,1.0,1108
2,100.0,67.0,31.0,2098
2,112.0,69.0,3.0,1114
2,190.0,68.0,17.0,1709
2,234.0,70.0,1.0,505
2,87.0,70.0,2.0,2188
2,124.0,66.0,49.0,494
2,151.0,70.0,1.0,2482
2,250.0,69.0,4.0,2533
2,99.0,71.0,5.0,1880
2,102.0,71.0,1.0,2722
2,112.0,71.0,4.0,527
2,184.0,71.0,4.0,59
2,199.0,71.0,3.0,514
2,203.0,71.0,1.0,57
2,85.0,72.0,1.0,526
2,139.0,72.0,1.0,1132
2,150.0,72.0,1.0,2268
2,249.0,72.0,1.0,2569
2,203.0,73.0,1.0,58
2,86.0,73.0,2.0,2099
2,115.0,73.0,12.0,517
2,145.0,72.0,22.0,1135
2,164.0,74.0,1.0,1115
2,215.0,77.0,15.0,537
2,214.0,68.0,7.0,61
2,66.0,75.0,1.0,2736
2,93.0,72.0,35.0,1990
2,150.0,75.0,3.0,1109
2,165.0,75.0,1.0,1498
2,162.0,68.0,29.0,2266
2,43.0,77.0,1.0,1136
2,82.0,74.0,11.0,509
2,121.0,86.0,18.0,1510
2,134.0,74.0,15.0,523
2,63.0,76.0,11.0,63
2,126.0,79.0,5.0,538
2,130.0,78.0,3.0,542
2,27.0,79.0,1.0,66
2,60.0,80.0,1.0,562
2,100.0,80.0,1.0,2194
2,102.0,79.0,2.0,2603
2,63.0,80.0,1.0,1147
2,146.0,79.0,5.0,545
2,162.0,80.0,1.0,2328
2,222.0,80.0,1.0,537
2,118.0,76.0,13.0,1137
2,130.0,81.0,1.0,564
2,176.0,117.0,49.0,599
2,180.0,75.0,49.0,2190
2,234.0,81.0,1.0,1715
2,60.0,83.0,1.0,1721
2,93.0,82.0,2.0,67
2,115.0,84.0,1.0,1507
2,128.0,71.0,15.0,496
2,142.0,82.0,3.0,552
2,152.0,80.0,5.0,553
2,177.0,80.0,30.0,560
2,189.0,82.0,4.0,1145
2,200.0,80.0,3.0,1716
2,227.0,82.0,2.0,1177
2,245.0,82.0,5.0,1513
2,30.0,83.0,2.0,1515
2,51.0,84.0,1.0,568
2,91.0,79.0,34.0,1504
2,106.0,82.0,49.0,1161
2,112.0,83.0,7.0,1142
2,185.0,83.0,3.0,555
2,206.0,83.0,1.0,1140
2,208.0,83.0,1.0,1159
2,213.0,84.0,1.0,68
2,224.0,82.0,2.0,548
2,156.0,84.0,2.0,1890
2,177.0,84.0,2.0,572
2,215.0,85.0,1.0,566
2,31.0,87.0,1.0,2571
2,93.0,95.0,35.0,1897
2,84.0,85.0,2.0,1722
2,139.0,80.0,24.0,543
2,145.0,83.0,2.0,1182
2,179.0,83.0,7.0,565
2,185.0,85.0,3.0,1512
2,220.0,85.0,1.0,556
2,18.0,86.0,1.0,567
2,23.0,87.0,1.0,561
2,62.0,86.0,3.0,586
2,67.0,85.0,10.0,1187
2,94.0,85.0,7.0,1723
2,127.0,86.0,1.0,1511
2,139.0,85.0,4.0,551
2,146.0,87.0,2.0,1192
2,194.0,84.0,20.0,1158
2,113.0,87.0,1.0,1173
2,142.0,87.0,1.0,1184
2,189.0,86.0,2.0,1139
2,203.0,85.0,3.0,1176
2,206.0,86.0,3.0,547
2,205.0,91.0,1.0,75
2,200.0,89.0,7.0,576
2,194.0,89.0,1.0,1175
2,63.0,89.0,30.0,1196
2,86.0,91.0,1.0,588
2,106.0,89.0,13.0,589
2,142.0,89.0,2.0,1198
2,203.0,90.0,1.0,577
